Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	209.0	11.5	0.5	1.0	0.258690018295	0.0	26.9815564919	125.93450055	370.043171134	622.367021061	370.558640025	421.644212697	-16.8990802907	-152.936751371	309.141768702	318.143209839	307.602829815	252.742271254	275.577138343	252.742271254	100.917288481	0.0	174.659849862	3	0.0625	0.325	94.0476114643	69.1780881509	17.480794575	21.558489615	0.372733288886	-15.5271370325	5
1990.0	209.0	12.5	0.5	1.0	0.266301526198	0.0	19.3719933956	157.096333826	372.890152559	659.933556827	362.857006592	450.173076434	-23.3856742815	-129.710851918	306.757061097	317.026182633	306.72961349	349.507434179	198.264344068	337.388964629	2.08236768177	12.1184695495	196.181976386	0	0.0625	0.325	112.161778581	59.939345402	15.0398882994	18.4300901205	0.481699377955	-43.896663445	4
1990.0	209.0	13.5	0.5	1.0	0.315433848983	0.0	19.1688800848	201.056197348	370.918227705	604.217564397	357.091948127	432.322168777	-18.1637968024	-167.032755705	312.975707348	319.058063266	310.24427507	133.452042019	377.914227803	133.452042019	205.476109306	0.0	172.438118497	3	0.0625	0.325	92.8512945753	58.1904597608	15.1339243196	17.545641444	0.484530959407	-25.906030567	4
1990.0	209.0	14.5	0.5	1.0	0.40953158692	0.0	26.5451179057	233.017970754	371.229938508	528.781331846	345.860592444	369.47096815	-18.2799510013	-168.270277747	314.757895929	317.94175876	310.911857998	0.0	485.264816097	0	327.580641442	0.0	157.684174655	5	0.0625	0.325	43.5165157488	50.6935399128	13.2512990853	14.296272971	0.620645359588	-43.5555296054	4
1990.0	209.0	15.5	0.5	1.0	0.527396736682	0.0	37.1673769179	251.134861525	368.728049277	420.865230144	321.464662136	275.300629927	-22.9853910572	-152.914670862	314.031486862	315.453841696	310.352658318	0.0	403.059101879	0	298.479271078	0.0	104.579830801	5	0.0625	0.325	17.8061282644	55.4585868682	13.919311815	15.6132271229	0.564167771063	-39.3837046629	5
1990.0	209.0	16.5	0.5	1.0	0.652842149663	0.0	48.84582451	263.061978137	367.580395272	293.948943341	268.324372874	175.149638522	-30.4943538617	-119.030714193	311.435752399	310.966755048	308.572519376	0.0	285.986798017	0	237.830019012	0.0	48.1567790051	5	0.0625	0.325	7.96214532386	56.5540403929	13.6341095974	15.5841787373	0.581497333439	-60.7788045792	4
1990.0	209.0	17.5	0.5	1.0	0.782400603178	0.0	60.8117180158	272.443814843	363.471511982	150.231535118	175.201130244	93.8698691013	-39.5191726384	-79.3202915885	306.727272761	306.140698551	305.621091601	46.6574587062	98.4817242827	46.6574587062	89.0244988994	0.0	9.45722538329	3	0.0625	0.325	5.09235212946	62.6061115912	14.1586627953	17.599699103	0.532834550258	-131.00501723	3
1990.0	209.0	18.5	0.5	1.0	0.931922098092	0.0	72.7064207101	280.894162426	354.689841966	7.57122404578	63.6802569014	34.2101418725	-48.5326939446	-41.7864807835	302.335203326	299.716375033	302.333068998	52.6464795208	-42.4235368562	14.9606143173	0.186948639484	37.6858652035	-42.6104854957	0	0.0625	0.325	-2.65171861886	70.2386766525	13.0574910383	16.0937486991	0.615633135734	537.224101926	3
1990.0	209.0	19.5	0.5	1.0	1.0	0.0	84.2709585216	289.306270916	341.638192504	-73.4228281081	3.10989091797	1.81693989373	-51.4960027778	-26.853656142	299.537730004	294.525137829	299.560934682	-5.58160592892	-59.0783714923	-46.6799878711	-1.70612398871	41.0983819422	-57.3722475036	0	0.0625	0.325	-8.76285068689	101.088338165	15.6647008193	24.5445521483	0.41771501152	108.258785276	5
1990.0	209.0	20.5	0.5	1.0	1.0	0.0	95.2323438631	298.334992743	335.612321868	-68.541267664	0.0	0.0	-44.9939014813	-23.5473661828	296.249547594	291.954454694	296.304601031	-24.1626492864	-36.1370402136	-41.6816819204	-3.31221956091	17.5190326339	-32.8248206527	0	0.0625	0.325	-8.24157816397	154.314285124	19.354174028	41.7403440868	0.261703705339	41.7539250971	7
1990.0	209.0	21.5	0.5	1.0	1.0	0.0	105.234550218	308.58102174	333.315699396	-62.6346416964	0.0	0.0	-40.4814389065	-22.1532027899	294.331291882	290.693519167	294.39975706	-23.8839288616	-30.9970918584	-36.4241958331	-4.05724307345	12.5402669715	-26.939848785	0	0.0625	0.325	-7.75362097646	161.338537373	19.7897648564	43.5179929771	0.250601346766	42.4609304634	7
1990.0	209.0	22.5	0.5	1.0	1.0	0.0	113.779140412	320.620715394	339.571489652	-54.4649484138	0.0	0.0	-41.6046056572	-12.8603427565	294.785331952	289.874114881	294.843203608	-1.98493015447	-47.9788982945	-37.815440986	-3.78916467121	35.8305108315	-44.1897336233	0	0.0625	0.325	-4.50111996479	131.580874396	17.8717861947	34.0659791334	0.312534830284	56.0922022114	6
1990.0	209.0	23.5	0.5	1.0	1.0	0.0	120.195181029	334.847591708	333.230690594	-56.3568834876	0.0	0.0	-40.9205930339	-15.4362904537	293.731388319	289.178975727	293.801534811	-10.943780113	-40.0104017158	-36.6319022008	-4.28869083312	25.6881220878	-35.7217108827	0	0.0625	0.325	-5.40270165878	151.93979898	19.2046921529	41.3328211489	0.265166403844	40.3850232603	7
1990.0	210.0	0.5	0.5	1.0	1.0	0.0	123.965971615	8.94647606745	331.144889491	-61.3635908145	0.0	0.0	-38.2375749175	-23.126015897	293.359746791	290.248247469	293.435135666	-26.4814662999	-26.7880189507	-33.8372915859	-4.40028333158	7.35582528603	-22.3877356191	0	0.0625	0.325	-8.09410556396	167.571959287	20.1684373292	45.0371215182	0.241639243268	43.3997660005	7
1990.0	210.0	1.5	0.5	1.0	1.0	0.0	124.042571638	8.21796735491	331.525365404	-53.6172623602	0.0	0.0	-36.4750517611	-17.142210599	292.229790725	288.730528361	292.312830221	-19.7331447746	-27.8843438759	-31.8116356881	-4.663416073	12.0784909135	-23.2209278029	0	0.0625	0.325	-5.99977370966	182.198410966	21.0302225534	52.3999743043	0.216074384033	30.4099008299	8
1990.0	210.0	2.5	0.5	1.0	1.0	0.0	120.644086991	24.573860471	333.543039627	-47.6673568988	0.0	0.0	-37.6678912852	-9.99946561364	292.187281671	287.584086929	292.264022076	-2.78523854948	-41.3823053846	-32.9321691028	-4.73572218238	30.1469305533	-36.6465832022	0	0.0625	0.325	-3.49981296477	150.75465816	19.1296465703	40.9635901077	0.267377689515	40.652887271	7
1990.0	210.0	3.5	0.5	1.0	1.0	0.0	114.317928716	38.9410883922	333.189105604	-45.9734725525	0.0	0.0	-36.4512208763	-9.52225167618	291.688920133	287.257937302	291.768279582	-3.08735892527	-39.5533255406	-31.5927326938	-4.85848818257	28.5053737685	-34.694837358	0	0.0625	0.325	-3.33278808666	153.755160155	19.3190793444	41.9144649994	0.2618077597	39.901910306	7
